Scenario,Block,Episode,Trial,Target direction,Subject_key_pressed or agent,Movement direction,Error/NonError,Current x,Current y
Shared_Responsibility,BLOCK 7,4,2,Northeast,Agent,east,NonError,4,2
Shared_Responsibility,BLOCK 7,4,3,North,Subject Up,north,NonError,3,2
Shared_Responsibility,BLOCK 7,4,4,North,Subject Up,north,NonError,2,2
Shared_Responsibility,BLOCK 7,4,5,North,Subject Up,north,NonError,1,2
Shared_Responsibility,BLOCK 7,4,6,East,Agent,east,NonError,1,3
Shared_Responsibility,BLOCK 7,4,7,East,Agent,east,NonError,1,4
Shared_Responsibility,BLOCK 7,4,8,East,Agent,west,Error,1,3
Shared_Responsibility,BLOCK 7,4,9,East,Agent,east,NonError,1,4
Shared_Responsibility,BLOCK 7,4,10,East,Agent,north,Error,0,4
Shared_Responsibility,BLOCK 7,4,11,Southeast,Agent,east,NonError,0,5
Shared_Responsibility,BLOCK 7,4,12,South,Subject Down,east,Error,0,6
Shared_Responsibility,BLOCK 7,4,13,Southwest,Agent,west,NonError,0,5
Shared_Responsibility,BLOCK 7,4,14,South,Subject Down,north,Error,0,5
Shared_Responsibility,BLOCK 7,4,15,South,Subject Down,south,NonError,1,5
Shared_Responsibility,BLOCK 7,5,0,South,Subject Down,south,NonError,3,1
Shared_Responsibility,BLOCK 7,5,1,East,Agent,east,NonError,3,2
Shared_Responsibility,BLOCK 7,5,2,East,Agent,west,Error,3,1
Shared_Responsibility,BLOCK 7,5,3,East,Agent,east,NonError,3,2
Shared_Responsibility,BLOCK 7,5,4,East,Agent,east,NonError,3,3
Shared_Responsibility,BLOCK 7,5,5,East,Agent,east,NonError,3,4
Shared_Responsibility,BLOCK 7,5,6,South,Subject Down,south,NonError,4,4
Shared_Responsibility,BLOCK 7,5,7,South,Subject Down,south,NonError,5,4
Shared_Responsibility,BLOCK 7,5,8,East,Agent,east,NonError,5,5
Shared_Responsibility,BLOCK 7,6,0,North,Subject Up,north,NonError,4,5
Shared_Responsibility,BLOCK 7,6,1,North,Subject Up,north,NonError,3,5
Shared_Responsibility,BLOCK 7,6,2,West,Agent,east,Error,3,6
Shared_Responsibility,BLOCK 7,6,3,West,Agent,west,NonError,3,5
Shared_Responsibility,BLOCK 7,6,4,West,Agent,west,NonError,3,4
Shared_Responsibility,BLOCK 7,6,5,West,Agent,east,Error,3,5
Shared_Responsibility,BLOCK 7,6,6,West,Agent,west,NonError,3,4
Shared_Responsibility,BLOCK 7,6,7,West,Agent,west,NonError,3,3
Shared_Responsibility,BLOCK 7,6,8,West,Agent,west,NonError,3,2
Shared_Responsibility,BLOCK 7,6,9,West,Agent,west,NonError,3,1
Shared_Responsibility,BLOCK 7,6,10,North,Subject Up,north,NonError,2,1
Shared_Responsibility,BLOCK 7,7,0,North,Subject Up,north,NonError,4,4
Shared_Responsibility,BLOCK 7,7,1,North,Subject Up,east,Error,4,3
Shared_Responsibility,BLOCK 7,7,2,Northeast,Agent,east,NonError,4,4
Shared_Responsibility,BLOCK 7,7,3,North,Subject Up,east,Error,4,3
Shared_Responsibility,BLOCK 7,7,4,Northeast,Agent,east,NonError,4,4
Shared_Responsibility,BLOCK 7,7,5,North,Subject Up,north,NonError,3,4
Shared_Responsibility,BLOCK 7,7,6,North,Subject Up,north,NonError,2,4
Shared_Responsibility,BLOCK 7,7,7,West,Agent,west,NonError,2,3
Shared_Responsibility,BLOCK 7,7,8,West,Agent,west,NonError,2,2
Shared_Responsibility,BLOCK 7,7,9,North,Subject Up,south,Error,3,2
Shared_Responsibility,BLOCK 7,7,10,North,Subject Up,north,NonError,2,2
Shared_Responsibility,BLOCK 7,7,11,North,Subject Up,north,NonError,1,2
Shared_Responsibility,BLOCK 7,7,12,West,Agent,west,NonError,1,1
Shared_Responsibility,BLOCK 7,8,0,West,Agent,east,Error,1,6
Shared_Responsibility,BLOCK 7,8,1,West,Agent,west,NonError,1,5
Shared_Responsibility,BLOCK 7,8,2,West,Agent,west,NonError,1,4
Shared_Responsibility,BLOCK 7,8,3,West,Agent,west,NonError,1,3
Shared_Responsibility,BLOCK 7,8,4,West,Agent,west,NonError,1,2
Shared_Responsibility,BLOCK 7,8,5,West,Agent,west,NonError,1,1
Shared_Responsibility,BLOCK 7,8,6,South,Subject Down,north,Error,0,1
Shared_Responsibility,BLOCK 7,8,7,South,Subject Down,south,NonError,1,1
Shared_Responsibility,BLOCK 7,8,8,South,Subject Down,west,Error,1,0
Shared_Responsibility,BLOCK 7,8,9,Southeast,Agent,east,NonError,1,1
Shared_Responsibility,BLOCK 7,8,10,South,Subject Down,south,NonError,2,1
Shared_Responsibility,BLOCK 7,8,11,South,Subject Down,south,NonError,3,1
Shared_Responsibility,BLOCK 7,8,12,South,Subject Down,south,NonError,4,1
Shared_Responsibility,BLOCK 7,9,0,East,Agent,east,NonError,5,3
Shared_Responsibility,BLOCK 7,9,1,East,Agent,east,NonError,5,4
Shared_Responsibility,BLOCK 7,9,2,North,Subject Up,south,Error,6,4
Shared_Responsibility,BLOCK 7,9,3,North,Subject Up,north,NonError,5,4
Shared_Responsibility,BLOCK 7,9,4,North,Subject Up,east,Error,5,3
Shared_Responsibility,BLOCK 7,9,5,Northeast,Agent,east,NonError,5,4
Shared_Responsibility,BLOCK 7,9,6,North,Subject Up,north,NonError,4,4
Shared_Responsibility,BLOCK 7,9,7,North,Subject Up,north,NonError,3,4
Shared_Responsibility,BLOCK 7,9,8,North,Subject Up,north,NonError,2,4
Shared_Responsibility,BLOCK 7,9,9,North,Subject Up,north,NonError,1,4
Shared_Responsibility,BLOCK 7,9,10,East,Agent,east,NonError,1,5
Shared_Responsibility,BLOCK 7,10,0,West,Agent,east,Error,5,6
Shared_Responsibility,BLOCK 7,10,1,West,Agent,west,NonError,5,5
Shared_Responsibility,BLOCK 7,10,2,West,Agent,west,NonError,5,4
Shared_Responsibility,BLOCK 7,10,3,West,Agent,west,NonError,5,3
Shared_Responsibility,BLOCK 7,10,4,West,Agent,west,NonError,5,2
Shared_Responsibility,BLOCK 7,10,5,North,Subject Up,west,Error,5,3
Shared_Responsibility,BLOCK 7,10,6,Northwest,Agent,west,NonError,5,2
Shared_Responsibility,BLOCK 7,10,7,North,Subject Up,north,NonError,4,2
Shared_Responsibility,BLOCK 7,10,8,North,Subject Up,north,NonError,3,2
Shared_Responsibility,BLOCK 7,10,9,North,Subject Up,south,Error,4,2
Shared_Responsibility,BLOCK 7,10,10,North,Subject Up,north,NonError,3,2
Shared_Responsibility,BLOCK 7,10,11,North,Subject Up,north,NonError,2,2
Shared_Responsibility,BLOCK 7,10,12,North,Subject Up,north,NonError,1,2
Shared_Responsibility,BLOCK 7,11,0,West,Agent,south,Error,6,5
Shared_Responsibility,BLOCK 7,11,1,Northwest,Agent,west,NonError,6,4
Shared_Responsibility,BLOCK 7,11,2,North,Subject Up,west,Error,6,5
Shared_Responsibility,BLOCK 7,11,3,Northwest,Agent,west,NonError,6,4
Shared_Responsibility,BLOCK 7,11,4,North,Subject Up,north,NonError,5,4
Shared_Responsibility,BLOCK 7,11,5,West,Agent,west,NonError,5,3
Shared_Responsibility,BLOCK 7,11,6,North,Subject Up,north,NonError,4,3
Shared_Responsibility,BLOCK 7,11,7,North,Subject Up,north,NonError,3,3
Shared_Responsibility,BLOCK 7,11,8,North,Subject Up,north,NonError,2,3
Shared_Responsibility,BLOCK 7,11,9,North,Subject Up,east,Error,2,2
Shared_Responsibility,BLOCK 7,11,10,Northeast,Agent,east,NonError,2,3
Shared_Responsibility,BLOCK 7,11,11,North,Subject Up,north,NonError,1,3
Shared_Responsibility,BLOCK 7,11,12,West,Agent,north,Error,0,3
Shared_Responsibility,BLOCK 7,11,13,Southwest,Agent,west,NonError,0,2
Shared_Responsibility,BLOCK 7,11,14,South,Subject Down,south,NonError,1,2
Shared_Responsibility,BLOCK 7,12,0,North,Subject Up,north,NonError,3,1
Shared_Responsibility,BLOCK 7,12,1,North,Subject Up,north,NonError,2,1
Shared_Responsibility,BLOCK 7,12,2,East,Agent,east,NonError,2,2
Shared_Responsibility,BLOCK 7,12,3,East,Agent,east,NonError,2,3
Shared_Responsibility,BLOCK 7,12,4,East,Agent,west,Error,2,2
Shared_Responsibility,BLOCK 7,12,5,East,Agent,east,NonError,2,3
Shared_Responsibility,BLOCK 7,12,6,East,Agent,west,Error,2,2
Shared_Responsibility,BLOCK 7,12,7,East,Agent,east,NonError,2,3
Shared_Responsibility,BLOCK 7,12,8,East,Agent,east,NonError,2,4
Shared_Responsibility,BLOCK 7,12,9,East,Agent,south,Error,3,4
Shared_Responsibility,BLOCK 7,12,10,Northeast,Agent,east,NonError,3,5
Shared_Responsibility,BLOCK 7,12,11,North,Subject Up,north,NonError,2,5
Shared_Responsibility,BLOCK 7,12,12,North,Subject Up,north,NonError,1,5
Shared_Responsibility,BLOCK 7,13,0,North,Subject Up,south,Error,6,1
Shared_Responsibility,BLOCK 7,13,1,North,Subject Up,north,NonError,5,1
Shared_Responsibility,BLOCK 7,13,2,North,Subject Up,east,Error,5,0
Shared_Responsibility,BLOCK 7,13,3,Northeast,Agent,east,NonError,5,1
Shared_Responsibility,BLOCK 7,13,4,North,Subject Up,north,NonError,4,1
Shared_Responsibility,BLOCK 7,13,5,North,Subject Up,west,Error,4,2
Shared_Responsibility,BLOCK 7,13,6,Northwest,Agent,west,NonError,4,1
Shared_Responsibility,BLOCK 7,13,7,North,Subject Up,north,NonError,3,1
Shared_Responsibility,BLOCK 7,13,8,North,Subject Up,north,NonError,2,1
Shared_Responsibility,BLOCK 7,13,9,East,Agent,east,NonError,2,2
Shared_Responsibility,BLOCK 7,13,10,East,Agent,north,Error,1,2
Shared_Responsibility,BLOCK 7,13,11,Southeast,Agent,east,NonError,1,3
Shared_Responsibility,BLOCK 7,13,12,South,Subject Down,south,NonError,2,3
Shared_Responsibility,BLOCK 7,13,13,North,Subject Up,north,NonError,1,3
Shared_Responsibility,BLOCK 7,13,14,East,Agent,west,Error,1,2
Shared_Responsibility,BLOCK 7,13,15,East,Agent,east,NonError,1,3
Shared_Responsibility,BLOCK 7,13,16,East,Agent,east,NonError,1,4
Shared_Responsibility,BLOCK 7,13,17,East,Agent,east,NonError,1,5
Shared_Workspace,BLOCK 8,1,0,West,Subject Left,west,NonError,1,4
Shared_Workspace,BLOCK 8,1,1,West,Subject Left,south,Error,2,4
Shared_Workspace,BLOCK 8,1,2,Northwest,Subject Up,north,NonError,1,4
Shared_Workspace,BLOCK 8,1,3,West,Subject Left,west,NonError,1,3
Shared_Workspace,BLOCK 8,1,4,South,Subject Down,west,Error,1,2
Shared_Workspace,BLOCK 8,1,5,Southeast,Subject Right,east,NonError,1,3
Shared_Workspace,BLOCK 8,1,6,South,Subject Down,north,Error,0,3
Shared_Workspace,BLOCK 8,1,7,South,Subject Down,south,NonError,1,3
Shared_Workspace,BLOCK 8,1,8,South,Subject Down,east,Error,1,4
Shared_Workspace,BLOCK 8,1,9,Southwest,Subject Down,south,NonError,2,4
Shared_Workspace,BLOCK 8,1,10,West,Subject Left,west,NonError,2,3
Shared_Workspace,BLOCK 8,1,11,South,Subject Down,south,NonError,3,3
Shared_Workspace,BLOCK 8,1,12,West,Agent,west,NonError,3,2
Shared_Workspace,BLOCK 8,1,13,South,Agent,south,NonError,4,2
Shared_Workspace,BLOCK 8,1,14,South,Agent,south,NonError,5,2
Shared_Workspace,BLOCK 8,2,0,North,Subject Up,north,NonError,3,5
Shared_Workspace,BLOCK 8,2,1,North,Subject Up,north,NonError,2,5
Shared_Workspace,BLOCK 8,2,2,North,Subject Up,north,NonError,1,5
Shared_Workspace,BLOCK 8,2,3,West,Subject Left,west,NonError,1,4
Shared_Workspace,BLOCK 8,2,4,West,Subject Left,west,NonError,1,3
Shared_Workspace,BLOCK 8,2,5,West,Subject Left,west,NonError,1,2
Shared_Workspace,BLOCK 8,2,6,West,Subject Left,west,NonError,1,1
Shared_Workspace,BLOCK 8,3,0,South,Subject Down,south,NonError,2,5
Shared_Workspace,BLOCK 8,3,1,South,Subject Down,south,NonError,3,5
Shared_Workspace,BLOCK 8,3,2,South,Subject Down,south,NonError,4,5
Shared_Workspace,BLOCK 8,3,3,South,Subject Down,north,Error,3,5
Shared_Workspace,BLOCK 8,3,4,South,Subject Down,south,NonError,4,5
Shared_Workspace,BLOCK 8,3,5,South,Subject Down,south,NonError,5,5
Shared_Workspace,BLOCK 8,3,6,West,Subject Left,north,Error,4,5
Shared_Workspace,BLOCK 8,3,7,Southwest,Subject Down,south,NonError,5,5
Shared_Workspace,BLOCK 8,3,8,West,Subject Left,west,NonError,5,4
Shared_Workspace,BLOCK 8,3,9,West,Subject Left,west,NonError,5,3
Shared_Workspace,BLOCK 8,3,10,West,Agent,east,Error,5,4
Shared_Workspace,BLOCK 8,3,11,West,Subject Left,west,NonError,5,3
Shared_Workspace,BLOCK 8,3,12,West,Agent,east,Error,5,4
Shared_Workspace,BLOCK 8,3,13,West,Subject Left,west,NonError,5,3
Shared_Workspace,BLOCK 8,3,14,West,Agent,west,NonError,5,2
Shared_Workspace,BLOCK 8,4,0,North,Subject Up,north,NonError,4,5
Shared_Workspace,BLOCK 8,4,1,North,Subject Up,north,NonError,3,5
Shared_Workspace,BLOCK 8,4,2,North,Subject Up,north,NonError,2,5
Shared_Workspace,BLOCK 8,4,3,North,Subject Up,north,NonError,1,5
Shared_Workspace,BLOCK 8,4,4,West,Subject Left,south,Error,2,5
Shared_Workspace,BLOCK 8,4,5,Northwest,Subject Up,north,NonError,1,5
Shared_Workspace,BLOCK 8,4,6,West,Subject Left,west,NonError,1,4
Shared_Workspace,BLOCK 8,4,7,West,Subject Left,west,NonError,1,3
Shared_Workspace,BLOCK 8,4,8,West,Subject Left,north,Error,0,3
Shared_Workspace,BLOCK 8,4,9,Southwest,Subject Down,south,NonError,1,3
Shared_Workspace,BLOCK 8,4,10,West,Subject Left,south,Error,2,3
Shared_Workspace,BLOCK 8,4,11,Northwest,Subject Up,north,NonError,1,3
Shared_Workspace,BLOCK 8,4,12,West,Subject Left,north,Error,0,3
Shared_Workspace,BLOCK 8,4,13,Southwest,Subject Down,south,NonError,1,3
Shared_Workspace,BLOCK 8,4,14,West,Subject Left,north,Error,0,3
Shared_Workspace,BLOCK 8,4,15,Southwest,Subject Down,south,NonError,1,3
Shared_Workspace,BLOCK 8,4,16,West,Subject Left,west,NonError,1,2
Shared_Workspace,BLOCK 8,4,17,West,Subject Left,west,NonError,1,1
Shared_Workspace,BLOCK 8,5,0,West,Subject Left,west,NonError,2,4
Shared_Workspace,BLOCK 8,5,1,West,Subject Left,west,NonError,2,3
Shared_Workspace,BLOCK 8,5,2,West,Subject Left,west,NonError,2,2
Shared_Workspace,BLOCK 8,5,3,West,Agent,west,NonError,2,1
Shared_Workspace,BLOCK 8,5,4,South,Agent,south,NonError,3,1
Shared_Workspace,BLOCK 8,5,5,South,Agent,west,Error,3,0
Shared_Workspace,BLOCK 8,5,6,Southeast,Agent,east,NonError,3,1
Shared_Workspace,BLOCK 8,5,7,South,Agent,south,NonError,4,1
Shared_Workspace,BLOCK 8,5,8,South,Agent,south,NonError,5,1
Shared_Workspace,BLOCK 8,6,0,East,Agent,east,NonError,5,2
Shared_Workspace,BLOCK 8,6,1,East,Agent,east,NonError,5,3
Shared_Workspace,BLOCK 8,6,2,North,Agent,south,Error,6,3
Shared_Workspace,BLOCK 8,6,3,North,Agent,north,NonError,5,3
Shared_Workspace,BLOCK 8,6,4,North,Agent,north,NonError,4,3
Shared_Workspace,BLOCK 8,6,5,North,Agent,north,NonError,3,3
Shared_Workspace,BLOCK 8,6,6,North,Agent,north,NonError,2,3
Shared_Workspace,BLOCK 8,6,7,East,Subject Right,east,NonError,2,4
Shared_Workspace,BLOCK 8,6,8,North,Subject Up,north,NonError,1,4
Shared_Workspace,BLOCK 8,7,0,North,Subject Up,north,NonError,4,5
Shared_Workspace,BLOCK 8,7,1,North,Subject Up,north,NonError,3,5
Shared_Workspace,BLOCK 8,7,2,West,Subject Left,west,NonError,3,4
Shared_Workspace,BLOCK 8,7,3,West,Subject Left,west,NonError,3,3
Shared_Workspace,BLOCK 8,7,4,West,Agent,west,NonError,3,2
Shared_Workspace,BLOCK 8,7,5,West,Agent,west,NonError,3,1
Shared_Workspace,BLOCK 8,7,6,North,Agent,north,NonError,2,1
Shared_Workspace,BLOCK 8,8,0,East,Agent,east,NonError,2,2
Shared_Workspace,BLOCK 8,8,1,East,Agent,east,NonError,2,3
Shared_Workspace,BLOCK 8,8,2,South,Subject Down,south,NonError,3,3
Shared_Workspace,BLOCK 8,8,3,South,Agent,south,NonError,4,3
Shared_Workspace,BLOCK 8,8,4,South,Agent,east,Error,4,4
Shared_Workspace,BLOCK 8,8,5,Southwest,Subject Left,west,NonError,4,3
Shared_Workspace,BLOCK 8,8,6,South,Agent,south,NonError,5,3
Shared_Workspace,BLOCK 8,8,7,East,Agent,east,NonError,5,4
Shared_Workspace,BLOCK 8,8,8,East,Subject Right,north,Error,4,4
Shared_Workspace,BLOCK 8,8,9,Southeast,Subject Down,south,NonError,5,4
Shared_Workspace,BLOCK 8,8,10,East,Subject Right,east,NonError,5,5
Shared_Workspace,BLOCK 8,9,0,North,Agent,east,Error,4,0
Shared_Workspace,BLOCK 8,9,1,Northeast,Agent,north,NonError,3,0
Shared_Workspace,BLOCK 8,9,2,East,Agent,east,NonError,3,1
Shared_Workspace,BLOCK 8,9,3,North,Agent,north,NonError,2,1
Shared_Workspace,BLOCK 8,9,4,North,Agent,north,NonError,1,1
Shared_Workspace,BLOCK 8,9,5,East,Subject Right,east,NonError,1,2
Shared_Workspace,BLOCK 8,9,6,East,Subject Right,east,NonError,1,3
Shared_Workspace,BLOCK 8,9,7,East,Subject Right,east,NonError,1,4
Shared_Workspace,BLOCK 8,9,8,East,Subject Right,north,Error,0,4
Shared_Workspace,BLOCK 8,9,9,Southeast,Subject Down,south,NonError,1,4
Shared_Workspace,BLOCK 8,9,10,East,Subject Right,east,NonError,1,5
Shared_Workspace,BLOCK 8,10,0,West,Subject Left,east,Error,5,6
Shared_Workspace,BLOCK 8,10,1,West,Subject Left,west,NonError,5,5
Shared_Workspace,BLOCK 8,10,2,West,Subject Left,east,Error,5,6
Shared_Workspace,BLOCK 8,10,3,West,Subject Left,west,NonError,5,5
Shared_Workspace,BLOCK 8,10,4,West,Subject Left,west,NonError,5,4
Shared_Workspace,BLOCK 8,10,5,West,Subject Left,west,NonError,5,3
Shared_Workspace,BLOCK 8,10,6,West,Agent,west,NonError,5,2
Shared_Workspace,BLOCK 8,10,7,North,Agent,north,NonError,4,2
Shared_Workspace,BLOCK 8,10,8,North,Agent,east,Error,4,1
Shared_Workspace,BLOCK 8,10,9,Northeast,Agent,north,NonError,3,1
Shared_Workspace,BLOCK 8,10,10,East,Agent,east,NonError,3,2
Shared_Workspace,BLOCK 8,10,11,North,Agent,north,NonError,2,2
Shared_Workspace,BLOCK 8,10,12,North,Agent,north,NonError,1,2
Shared_Workspace,BLOCK 8,11,0,South,Subject Down,south,NonError,2,1
Shared_Workspace,BLOCK 8,11,1,South,Agent,south,NonError,3,1
Shared_Workspace,BLOCK 8,11,2,South,Agent,south,NonError,4,1
Shared_Workspace,BLOCK 8,11,3,East,Agent,east,NonError,4,2
Shared_Workspace,BLOCK 8,11,4,East,Agent,east,NonError,4,3
Shared_Workspace,BLOCK 8,11,5,East,Agent,east,NonError,4,4
Shared_Workspace,BLOCK 8,11,6,East,Subject Right,east,NonError,4,5
Shared_Workspace,BLOCK 8,12,0,East,Agent,east,NonError,5,2
Shared_Workspace,BLOCK 8,12,1,East,Agent,north,Error,4,2
Shared_Workspace,BLOCK 8,12,2,Southeast,Agent,east,NonError,4,3
Shared_Workspace,BLOCK 8,12,3,South,Agent,south,NonError,5,3
Shared_Workspace,BLOCK 8,12,4,North,Agent,south,Error,6,3
Shared_Workspace,BLOCK 8,12,5,North,Agent,north,NonError,5,3
Shared_Workspace,BLOCK 8,12,6,North,Agent,north,NonError,4,3
Shared_Workspace,BLOCK 8,12,7,North,Agent,north,NonError,3,3
Shared_Workspace,BLOCK 8,12,8,North,Agent,north,NonError,2,3
Shared_Workspace,BLOCK 8,12,9,North,Subject Up,north,NonError,1,3
Shared_Workspace,BLOCK 8,12,10,East,Subject Right,south,Error,2,3
Shared_Workspace,BLOCK 8,12,11,Northeast,Subject Up,north,NonError,1,3
Shared_Workspace,BLOCK 8,12,12,East,Subject Right,east,NonError,1,4
Shared_Workspace,BLOCK 8,12,13,East,Subject Right,east,NonError,1,5
Shared_Workspace,BLOCK 8,13,0,East,Subject Right,south,Error,2,4
Shared_Workspace,BLOCK 8,13,1,Northeast,Subject Up,north,NonError,1,4
Shared_Workspace,BLOCK 8,13,2,East,Subject Right,east,NonError,1,5
Shared_Workspace,BLOCK 8,13,3,South,Subject Down,south,NonError,2,5
Shared_Workspace,BLOCK 8,13,4,South,Subject Down,south,NonError,3,5
Shared_Workspace,BLOCK 8,13,5,South,Subject Down,south,NonError,4,5
Shared_Workspace,BLOCK 8,13,6,South,Subject Down,south,NonError,5,5
Shared_Workspace,BLOCK 8,13,7,West,Subject Left,west,NonError,5,4
Shared_Workspace,BLOCK 8,13,8,West,Subject Left,north,Error,4,4
Shared_Workspace,BLOCK 8,13,9,Southwest,Subject Down,south,NonError,5,4
Shared_Workspace,BLOCK 8,13,10,West,Subject Left,north,Error,4,4
Shared_Workspace,BLOCK 8,13,11,Southwest,Subject Down,south,NonError,5,4
Shared_Workspace,BLOCK 8,13,12,West,Subject Left,west,NonError,5,3
Shared_Workspace,BLOCK 8,13,13,West,Agent,east,Error,5,4
Shared_Workspace,BLOCK 8,13,14,West,Subject Left,west,NonError,5,3
Shared_Workspace,BLOCK 8,13,15,West,Agent,west,NonError,5,2
Shared_Workspace,BLOCK 8,13,16,West,Agent,west,NonError,5,1
Shared_Responsibility,BLOCK 9,1,0,West,Subject Left,south,Error,6,5
Shared_Responsibility,BLOCK 9,1,1,Northwest,Subject Up,north,NonError,5,5
Shared_Responsibility,BLOCK 9,1,2,West,Subject Left,west,NonError,5,4
Shared_Responsibility,BLOCK 9,1,3,West,Subject Left,east,Error,5,5
Shared_Responsibility,BLOCK 9,1,4,West,Subject Left,west,NonError,5,4
Shared_Responsibility,BLOCK 9,1,5,West,Subject Left,east,Error,5,5
Shared_Responsibility,BLOCK 9,1,6,West,Subject Left,west,NonError,5,4
Shared_Responsibility,BLOCK 9,1,7,West,Subject Left,west,NonError,5,3
Shared_Responsibility,BLOCK 9,1,8,West,Subject Left,west,NonError,5,2
Shared_Responsibility,BLOCK 9,1,9,North,Subject Up,west,Error,5,3
Shared_Responsibility,BLOCK 9,1,10,Northwest,Subject Left,west,NonError,5,2
Shared_Responsibility,BLOCK 9,1,11,North,Subject Up,north,NonError,4,2
Shared_Responsibility,BLOCK 9,1,12,North,Subject Up,north,NonError,3,2
Shared_Responsibility,BLOCK 9,1,13,North,Subject Up,north,NonError,2,2
Shared_Responsibility,BLOCK 9,1,14,North,Subject Up,north,NonError,1,2
Shared_Responsibility,BLOCK 9,2,0,West,Subject Left,west,NonError,5,4
Shared_Responsibility,BLOCK 9,2,1,West,Subject Left,west,NonError,5,3
Shared_Responsibility,BLOCK 9,2,2,West,Subject Left,west,NonError,5,2
Shared_Responsibility,BLOCK 9,2,3,South,Agent,south,NonError,6,2
Shared_Responsibility,BLOCK 9,2,4,West,Subject Left,west,NonError,6,1
Shared_Responsibility,BLOCK 9,2,5,North,Subject Up,south,Error,6,1
Shared_Responsibility,BLOCK 9,2,6,North,Subject Up,north,NonError,5,1
Shared_Responsibility,BLOCK 9,2,7,North,Subject Up,west,Error,5,2
Shared_Responsibility,BLOCK 9,2,8,Northwest,Subject Left,west,NonError,5,1
Shared_Responsibility,BLOCK 9,2,9,North,Subject Up,south,Error,6,1
Shared_Responsibility,BLOCK 9,2,10,North,Subject Up,north,NonError,5,1
Shared_Responsibility,BLOCK 9,2,11,North,Subject Up,north,NonError,4,1
Shared_Responsibility,BLOCK 9,2,12,North,Subject Up,north,NonError,3,1
Shared_Responsibility,BLOCK 9,2,13,North,Subject Up,north,NonError,2,1
Shared_Responsibility,BLOCK 9,3,0,West,Subject Left,west,NonError,5,4
Shared_Responsibility,BLOCK 9,3,1,West,Subject Left,west,NonError,5,3
Shared_Responsibility,BLOCK 9,3,2,West,Subject Left,west,NonError,5,2
Shared_Responsibility,BLOCK 9,3,3,North,Subject Up,north,NonError,4,2
Shared_Responsibility,BLOCK 9,3,4,North,Subject Up,north,NonError,3,2
Shared_Responsibility,BLOCK 9,3,5,North,Subject Up,north,NonError,2,2
Shared_Responsibility,BLOCK 9,3,6,North,Subject Up,north,NonError,1,2
Shared_Responsibility,BLOCK 9,4,0,East,Agent,east,NonError,4,2
Shared_Responsibility,BLOCK 9,4,1,East,Agent,east,NonError,4,3
Shared_Responsibility,BLOCK 9,4,2,East,Agent,south,Error,5,3
Shared_Responsibility,BLOCK 9,4,3,Northeast,Agent,east,NonError,5,4
Shared_Responsibility,BLOCK 9,4,4,North,Subject Up,east,Error,5,3
Shared_Responsibility,BLOCK 9,4,5,Northeast,Agent,east,NonError,5,4
Shared_Responsibility,BLOCK 9,4,6,North,Subject Up,north,NonError,4,4
Shared_Responsibility,BLOCK 9,4,7,East,Agent,west,Error,4,3
Shared_Responsibility,BLOCK 9,4,8,East,Agent,east,NonError,4,4
Shared_Responsibility,BLOCK 9,4,9,East,Agent,east,NonError,4,5
Shared_Responsibility,BLOCK 9,4,10,North,Subject Up,south,Error,5,5
Shared_Responsibility,BLOCK 9,4,11,North,Subject Up,north,NonError,4,5
Shared_Responsibility,BLOCK 9,4,12,North,Subject Up,north,NonError,3,5
Shared_Responsibility,BLOCK 9,4,13,North,Subject Up,west,Error,3,6
Shared_Responsibility,BLOCK 9,4,14,Northwest,Subject Up,north,NonError,2,6
Shared_Responsibility,BLOCK 9,4,15,West,Subject Left,west,NonError,2,5
Shared_Responsibility,BLOCK 9,4,16,North,Subject Up,north,NonError,1,5
Shared_Responsibility,BLOCK 9,5,0,South,Agent,west,Error,1,0
Shared_Responsibility,BLOCK 9,5,1,Southeast,Agent,east,NonError,1,1
Shared_Responsibility,BLOCK 9,5,2,South,Agent,south,NonError,2,1
Shared_Responsibility,BLOCK 9,5,3,South,Agent,north,Error,1,1
Shared_Responsibility,BLOCK 9,5,4,South,Agent,south,NonError,2,1
Shared_Responsibility,BLOCK 9,5,5,South,Agent,east,Error,2,2
Shared_Responsibility,BLOCK 9,5,6,Southwest,Agent,south,NonError,3,2
Shared_Responsibility,BLOCK 9,5,7,West,Subject Left,west,NonError,3,1
Shared_Responsibility,BLOCK 9,5,8,South,Agent,south,NonError,4,1
Shared_Responsibility,BLOCK 9,5,9,East,Agent,east,NonError,4,2
Shared_Responsibility,BLOCK 9,5,10,East,Agent,north,Error,3,2
Shared_Responsibility,BLOCK 9,5,11,Southeast,Agent,east,NonError,3,3
Shared_Responsibility,BLOCK 9,5,12,South,Agent,south,NonError,4,3
Shared_Responsibility,BLOCK 9,5,13,East,Agent,east,NonError,4,4
Shared_Responsibility,BLOCK 9,5,14,East,Agent,north,Error,3,4
Shared_Responsibility,BLOCK 9,5,15,Southeast,Agent,east,NonError,3,5
Shared_Responsibility,BLOCK 9,5,16,South,Agent,west,Error,3,4
Shared_Responsibility,BLOCK 9,5,17,Southeast,Agent,east,NonError,3,5
Shared_Responsibility,BLOCK 9,5,18,South,Agent,west,Error,3,4
Shared_Responsibility,BLOCK 9,5,19,Southeast,Agent,east,NonError,3,5
Shared_Responsibility,BLOCK 9,5,20,South,Agent,east,Error,3,6
Shared_Responsibility,BLOCK 9,5,21,Southwest,Agent,south,NonError,4,6
